"fbgn","symbol","chrom","start","stop","y","sig.tally","sig.expression.tally","sig.genotype.effect.tally","sig.interaction.effect.tally","dge.genotype.q","dge.interaction.q","illumina.genotype.pq","illumina.interaction.pq","dgrc.genotype.q","dgrc.interaction.q","min.deletion.q","min.deletion.interaction.q","binding.p","binding.interaction.p","max.bcshort.freq","inconsistent.expression.effects"
"FBgn0039636","CG11877","3R",24942113,24944112,0.8,0,0,0,0,0.183325372468187,0.241871388620571,NA,NA,0.591300440816008,0.732306852778164,NA,NA,0.736,0.608,0.0103092783505155,NA
"FBgn0039637","CG11880","3R",24949104,24953972,0.1,0,0,0,0,0.253852689040538,NA,NA,NA,0.210465956348843,0.658418595816534,NA,NA,0.605,0.527,0.0188679245283019,NA
"FBgn0039640","CG14516","3R",24964388,24971515,0.5,0,0,0,0,0.835884850809433,NA,NA,NA,0.479198231808857,0.693124111475522,0.428634054138618,0.121683292965271,0.6,0.544,0.0133928571428571,NA
"FBgn0039641","CG14511","3R",24971400,24972615,0.6,0,0,0,0,0.310167707801362,NA,NA,NA,0.531851395276825,0.639468920036793,0.428634054138618,0.121683292965271,0.495,0.336,0,NA
"FBgn0014869","Pglym78","3R",24973970,24975623,0.8,0,0,0,0,0.162693473404748,NA,NA,NA,NA,NA,0.428634054138618,0.121683292965271,0.905,0.794,0,NA
"FBgn0041588","ligatin","3R",24975618,24977512,0.9,0,0,0,0,0.130414024685133,NA,NA,NA,NA,NA,0.428634054138618,0.121683292965271,0.348,0.155,0,NA
"FBgn0039645","CG11898","3R",24991515,24996871,0.4,0,0,0,0,1,NA,NA,NA,0.42865648618198,0.295962675092594,0.428634054138618,0.121683292965271,0.826,0.668,0,NA
"FBgn0039647","CG14509","3R",24998986,25020716,0.5,0,0,0,0,0.253852689040538,NA,0.20189010956026,0.376698511878554,0.352376209236216,0.564273364788869,0.428634054138618,0.121683292965271,0.659,0.638,0.00671140939597315,NA
"FBgn0039650","Mesh1","3R",25027478,25028247,0.8,0,0,0,0,0.0595870220054459,NA,NA,NA,0.460316984510468,0.74421960141078,0.428634054138618,0.121683292965271,0.068,0.159,0.00444444444444444,NA
"FBgn0039651","CG14508","3R",25028387,25029855,0.9,0,0,0,0,NA,NA,NA,NA,0.226868992452273,0.597001028577299,0.428634054138618,0.121683292965271,0.052,0.113,0,NA
"FBgn0262112","sro","3R",25620358,25621420,0.1,0,0,0,0,0.143567123780791,1,NA,NA,NA,NA,NA,NA,0.907,0.809,0.0228571428571429,NA
"FBgn0039696","CG7837","3R",25621419,25625055,0.2,0,0,0,0,0.253852689040538,0.714250957493388,NA,NA,0.5278072733109,0.735075887269957,NA,NA,0.583,0.377,0.0228571428571429,NA
"FBgn0019972","Ice","3R",25625375,25627307,0.3,0,0,0,0,0.357909840602833,NA,NA,NA,0.605465026814383,0.642596705315453,NA,NA,0.43,0.381,0.0264900662251656,NA
"FBgn0039698","CG7789","3R",25628919,25630107,0.5,0,0,0,0,0.0909082404264559,NA,NA,NA,0.0519675509585431,0.563431239286785,NA,NA,0.223,0.112,0.0253164556962025,NA
"FBgn0039703","CG7829","3R",25642450,25643486,0.9,0,0,0,0,NA,NA,NA,NA,0.47959301306328,0.323215954632443,NA,NA,0.411,0.461,0.0294117647058824,NA
"FBgn0260969","CG42592","3R",25661332,25661961,0.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.515,0.526,0.0285714285714286,NA
"FBgn0039707","CG15510","3R",25661672,25663169,0.4,0,0,0,0,NA,NA,NA,NA,0.397121873372626,0.706480999206928,NA,NA,0.529,0.568,0.0285714285714286,NA
"FBgn0039713","RpS8","3R",25687589,25689575,0.1,0,0,0,0,1,NA,NA,NA,0.0516105247385257,0.603802472819762,NA,NA,0.143,0.111,0.0564516129032258,NA
"FBgn0086061","snoRNA:Or-CD8","3R",25688348,25688439,0.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.087,0.064,0.0539845758354756,NA
"FBgn0065066","snoRNA:Me28S-A2564","3R",25689021,25689066,0.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.121,0.092,0.0539845758354756,NA
"FBgn0039714","CG7816","3R",25689423,25694618,0.4,0,0,0,0,0.101208781868084,NA,NA,NA,0.378466209827332,0.523465686326363,NA,NA,0.165,0.185,0.0560975609756098,NA
"FBgn0039738","Mgat2","3R",25841227,25847980,0.8,0,0,0,0,0.162693473404748,NA,NA,NA,0.574108617923993,0.230392019886197,NA,NA,0.184,0.186,0.0450236966824645,NA
"FBgn0039739","RpS28a","3R",25848126,25848320,0.9,0,0,0,0,NA,NA,NA,NA,0.568810709403273,0.49700910988345,NA,NA,0.337,0.18,0.0502793296089385,NA
"FBgn0039740","CG7928","3R",25860762,25862568,0.2,0,0,0,0,0.409808088114284,NA,NA,NA,0.587784683801398,0.734462087993871,NA,NA,0.18,0.302,0.03125,NA
"FBgn0041102","ocn","3R",25862717,25863452,0.3,0,0,0,0,1,NA,NA,NA,0.288092029165486,0.216829002885678,NA,NA,0.257,0.208,0.0294117647058824,NA
"FBgn0001281","janB","3R",25863702,25864460,0.4,0,0,0,0,0.162693473404748,NA,NA,NA,0.646817369733845,0.700471135813579,NA,NA,0.198,0.134,0.0294117647058824,NA
"FBgn0003511","Sry-beta","3R",25865454,25866753,0.6,0,0,0,0,0.35306151888833,NA,NA,NA,0.212992506589738,0.345549096373635,NA,NA,0.269,0.216,0.0294117647058824,NA
"FBgn0003510","Sry-alpha","3R",25866937,25868808,0.7,0,0,0,0,0.0943132007301612,NA,NA,NA,0.188527378069602,0.752983672942853,NA,NA,0.441,0.52,0.0324427480916031,NA
"FBgn0039742","CG15528","3R",25874357,25877834,0.2,0,0,0,0,0.162693473404748,NA,NA,NA,0.269891754465991,0.72170297824391,NA,NA,0.332,0.235,0.0348837209302326,NA
"FBgn0003479","spn-A","3R",25880418,25881767,0.4,0,0,0,0,0.207743836707869,1,NA,NA,0.25995884177417,0.29626975309376,NA,NA,0.56,0.706,0.025,NA
"FBgn0039744","CG15526","3R",25881858,25882277,0.5,0,0,0,0,NA,NA,NA,NA,0.458951782041714,0.735428801769368,NA,NA,0.556,0.662,0.025,NA
"FBgn0085346","CG34317","3R",25882575,25883853,0.7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.522,0.799,0.0181818181818182,NA
"FBgn0051031","CG31031","3R",25888408,25890231,0.9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.513,0.516,0.024330900243309,NA
"FBgn0040625","CG18682","3R",25947745,25950457,0.1,0,0,0,0,1,NA,NA,NA,0.583857680720278,0.537741794158552,0.261061514498906,0.0637546400474354,0.779,0.935,0.040983606557377,NA
"FBgn0051025","CG31025","3R",25951355,25954841,0.2,0,0,0,0,1,NA,NA,NA,0.375992717342526,0.491490968861435,0.261061514498906,0.0637546400474354,0.841,0.797,0.0118343195266272,NA
"FBgn0051029","CG31029","3R",25955011,25958117,0.3,0,0,0,0,0.841324328220631,1,NA,NA,NA,NA,0.261061514498906,0.0637546400474354,0.886,0.785,0.0157068062827225,NA
"FBgn0039747","AdoR","3R",25960997,25975328,0.5,0,0,0,0,1,1,NA,NA,0.631558179352028,0.456474895232078,0.261061514498906,0.0637546400474354,0.324,0.302,0.0571827057182706,NA
"FBgn0039748","CG15529","3R",25977784,25978993,0.6,0,0,0,0,0.176627684014691,NA,NA,NA,0.521699490586177,0.651881344269285,0.261061514498906,0.0637546400474354,0.807,0.687,0.05,NA
"FBgn0051030","CG31030","3R",25990414,25992152,0.8,0,0,0,0,0.383264653901823,NA,NA,NA,0.239636644719113,0.292133694361227,0.261061514498906,0.0637546400474354,0.612,0.625,0.062043795620438,NA
"FBgn0039752","CG15530","3R",26003599,26005903,0.3,0,0,0,0,1,NA,NA,NA,0.327612127671498,0.751171101160194,0.261061514498906,0.0637546400474354,0.493,0.38,0.0664335664335664,NA
"FBgn0260860","Bet5","3R",26006004,26006743,0.4,0,0,0,0,NA,NA,NA,NA,NA,NA,0.261061514498906,0.0637546400474354,0.161,0.094,0.035264483627204,NA
"FBgn0039756","CG9743","3R",26022082,26028715,0.7,0,0,0,0,NA,NA,NA,NA,0.525445690021359,0.730430308566739,0.261061514498906,0.0637546400474354,0.279,0.47,0.0508474576271186,NA
"FBgn0039757","RpS7","3R",26032240,26034742,0.8,0,0,0,0,1,NA,NA,NA,0.0764523330034405,0.244087434889382,NA,NA,0.333,0.459,0.0456273764258555,NA
"FBgn0086664","snoRNA:Psi28S-2149","3R",26032505,26032648,0.9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.104,0.112,0.0392749244712991,NA
"FBgn0083047","snoRNA:Psi18S-1377e","3R",26032698,26032834,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.186,0.0392749244712991,NA
"FBgn0083048","snoRNA:Psi18S-1377d","3R",26032878,26033013,0.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.107,0.321,0.0392749244712991,NA
"FBgn0083049","snoRNA:Psi18S-1377c","3R",26033044,26033180,0.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.194,0.164,0.0392749244712991,NA
"FBgn0083050","snoRNA:Psi18S-1377b","3R",26033215,26033352,0.4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.224,0.207,0.0392749244712991,NA
"FBgn0086665","snoRNA:Psi18S-1377a","3R",26033467,26033605,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.281,0.296,0.0392749244712991,NA
"FBgn0082983","snoRNA:Psi28S-2626","3R",26033620,26033761,0.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.258,0.0392749244712991,NA
"FBgn0000094","Anp","3R",26035670,26036011,0.7,0,0,0,0,NA,NA,NA,NA,0.361785705041013,0.228635689986823,NA,NA,0.907,0.917,0.0456273764258555,NA
"FBgn0000276","CecA1","3R",26036596,26037009,0.8,0,0,0,0,NA,NA,NA,NA,0.233031237534441,0.179207194489459,NA,NA,0.79,0.814,0.0394088669950739,NA
"FBgn0000280","Cec-Psi1","3R",26037249,26037475,0.9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.758,0.769,0.0394088669950739,NA
"FBgn0000277","CecA2","3R",26037878,26038291,0.1,0,0,0,0,NA,NA,NA,NA,0.309707477543484,0.337124567383659,NA,NA,0.737,0.867,0.0394088669950739,NA
"FBgn0000281","Cec2","3R",26038625,26038864,0.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.768,0.904,0.0371660859465738,NA
"FBgn0000278","CecB","3R",26039056,26039519,0.3,0,0,0,0,NA,NA,NA,NA,0.240913573190099,0.0734463670869435,NA,NA,0.716,0.731,0.0371660859465738,NA
"FBgn0000279","CecC","3R",26042206,26042659,0.4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.399,0.371,0.0366336633663366,NA
"FBgn0263402","CG43448","3R",26062816,26063456,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.536,0.504,0.0532825880114177,NA
"FBgn0039758","CG9737","3R",26066985,26069032,0.6,0,0,0,0,1,NA,NA,NA,0.39519879564266,0.737251278274022,NA,NA,0.545,0.576,0.0492307692307692,NA
"FBgn0039759","CG9733","3R",26069698,26072425,0.7,0,0,0,0,0.835884850809433,NA,NA,NA,0.592574906436753,0.753538356541523,NA,NA,0.453,0.435,0.0391254315304948,NA
"FBgn0051383","tRNA:CR31383","3R",26073686,26073765,0.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.407,0.348,0.0343949044585987,NA
"FBgn0051023","tRNA:CR31023","3R",26074338,26074417,0.9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.291,0.179,0.0310296191819464,NA
"FBgn0085328","CG34299","3R",26075305,26076282,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.359,0.219,0.037037037037037,NA
"FBgn0039760","CG9682","3R",26076650,26078552,0.2,0,0,0,0,1,NA,NA,NA,0.489610586669763,0.54938653513419,NA,NA,0.346,0.178,0.037037037037037,NA
"FBgn0039761","CG18404","3R",26078904,26079819,0.3,0,0,0,0,NA,NA,NA,NA,0.416610385016176,0.237377350578853,NA,NA,0.362,0.169,0.0326975476839237,NA
"FBgn0261704","CG42740","3R",26244489,26248693,0.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.625,0.638,0.0435729847494553,NA
"FBgn0027544","CG2217","3R",26244489,26248693,0.9,0,0,0,0,1,NA,NA,NA,0.38947918270031,0.634708509276763,NA,NA,0.624,0.637,0.0435729847494553,NA
"FBgn0039765","mRpS18C","3R",26249696,26250278,0.2,0,0,0,0,NA,NA,NA,NA,0.192331649529829,0.73494735522707,NA,NA,0.609,0.585,0.0441988950276243,NA
"FBgn0039766","CG15536","3R",26250221,26250884,0.3,0,0,0,0,NA,NA,NA,NA,0.140288167052084,0.591696693299406,NA,NA,0.589,0.586,0.0441988950276243,NA
"FBgn0039767","CG2218","3R",26251382,26253998,0.4,0,0,0,0,0.110167979726577,NA,NA,NA,0.278023481825607,0.578544092008625,NA,NA,0.547,0.506,0.0441988950276243,NA
"FBgn0039768","CG15533","3R",26254548,26257091,0.5,0,0,0,0,1,NA,NA,NA,0.413576369675595,0.627185768661439,NA,NA,0.519,0.55,0.0441176470588235,NA
"FBgn0039769","CG15534","3R",26257786,26260861,0.6,0,0,0,0,NA,NA,NA,NA,0.316981393141253,0.695781415497717,NA,NA,0.667,0.564,0.0441176470588235,NA
"FBgn0039770","CG15537","3R",26261033,26269321,0.7,0,0,0,0,NA,NA,NA,NA,0.30390590798857,0.645224462587122,NA,NA,0.433,0.386,0.0429338103756708,NA
"FBgn0039771","Osi23","3R",26269871,26271031,0.8,0,0,0,0,0.0649529907694664,NA,NA,NA,0.45039409961828,0.395012902522398,NA,NA,0.35,0.515,0.0292096219931271,NA
"FBgn0028646","aralar1","3R",26271357,26281589,0.9,0,0,0,0,0.383264653901823,NA,NA,NA,0.230658747563546,0.366238215746085,NA,NA,0.24,0.21,0.0312138728323699,NA
"FBgn0039773","CG2224","3R",26282683,26285110,0.1,0,0,0,0,0.253852689040538,NA,NA,NA,0.138788248939791,0.173662428709609,NA,NA,0.384,0.271,0.0445304937076476,NA
"FBgn0039787","CG9702","3R",26405151,26407839,0.3,0,0,0,0,1,NA,NA,NA,0.381254765232559,0.65821825757862,0.316801630246217,0.382220428126476,0.551,0.577,0.0547112462006079,NA
"FBgn0039788","Rpt6R","3R",26407920,26409419,0.4,0,0,0,0,0.835884850809433,NA,NA,NA,0.250252519844768,0.697570653310316,0.316801630246217,0.382220428126476,0.521,0.615,0.0547112462006079,NA
"FBgn0039789","CG9717","3R",26409606,26413021,0.5,0,0,0,0,0.641059685435851,NA,NA,NA,0.530639450516545,0.62183675356321,0.316801630246217,0.382220428126476,0.566,0.588,0.0537974683544304,NA
"FBgn0039790","CG2246","3R",26418691,26427211,0.6,0,0,0,0,0.102373114495024,NA,NA,NA,0.615777581375155,0.327303001677025,0.316801630246217,0.382220428126476,0.536,0.726,0.0423875432525952,NA
"FBgn0051019","CG31019","3R",26422726,26425018,0.7,0,0,0,0,1,NA,NA,NA,NA,NA,0.316801630246217,0.382220428126476,0.489,0.632,0.0423875432525952,NA
"FBgn0051021","CG31021","3R",26427928,26429763,0.8,0,0,0,0,1,NA,NA,NA,NA,NA,0.316801630246217,0.382220428126476,0.751,0.773,0.0356576862123613,NA
"FBgn0051017","PH4alphaNE3","3R",26429903,26431866,0.9,0,0,0,0,0.835884850809433,NA,NA,NA,NA,NA,0.316801630246217,0.382220428126476,0.635,0.856,0.0356576862123613,NA
"FBgn0051016","CG31016","3R",26431911,26436178,0.1,0,0,0,0,NA,NA,NA,NA,0.422577806736377,0.625300894663454,0.316801630246217,0.382220428126476,0.676,0.803,0.041407867494824,NA
"FBgn0039792","CG2267","3R",26452962,26454750,0.2,0,0,0,0,1,NA,NA,NA,0.604012230065733,0.29626975309376,0.316801630246217,0.382220428126476,0.768,0.614,0.0397489539748954,NA
"FBgn0051013","CG31013","3R",26469489,26471602,0.3,0,0,0,0,NA,NA,NA,NA,0.306395342866215,0.69194572808066,0.316801630246217,0.382220428126476,0.678,0.977,0.0231362467866324,NA
"FBgn0051015","PH4alphaPV","3R",26471828,26474273,0.4,0,0,0,0,1,NA,NA,NA,NA,NA,0.316801630246217,0.382220428126476,0.745,0.833,0.0206185567010309,NA
"FBgn0085461","CG34432","3R",26474873,26475595,0.5,0,0,0,0,1,NA,NA,NA,NA,NA,0.316801630246217,0.382220428126476,0.839,0.803,0.0183673469387755,NA
"FBgn0085462","CG34433","3R",26475683,26476580,0.6,0,0,0,0,0.383264653901823,NA,NA,NA,NA,NA,0.316801630246217,0.382220428126476,0.799,0.961,0.0183673469387755,NA
"FBgn0039796","CG12069","3R",26519294,26521220,0.8,0,0,0,0,1,NA,NA,NA,0.496298547224215,0.734639885991674,0.316801630246217,0.382220428126476,0.468,0.476,0.0413223140495868,NA
"FBgn0000274","Pka-C2","3R",26521258,26522860,0.9,0,0,0,0,NA,NA,0.240257239344688,0.774297178506864,0.419690739702793,0.656340568697888,0.316801630246217,0.382220428126476,0.328,0.268,0.0582010582010582,NA
"FBgn0051010","CG31010","3R",26530481,26531815,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,0.316801630246217,0.382220428126476,0.364,0.226,0.041044776119403,NA
"FBgn0039797","CG1340","3R",26551809,26553719,0.2,0,0,0,0,NA,NA,NA,NA,0.306900570083523,0.700941629328335,0.316801630246217,0.382220428126476,0.606,0.722,0.0431034482758621,NA
"FBgn0039798","CG11313","3R",26555559,26567010,0.3,0,0,0,0,0.573216705281624,NA,NA,NA,0.201429292725396,0.286114725644928,0.316801630246217,0.382220428126476,0.514,0.826,0.0681818181818182,NA
"FBgn0039799","CG15543","3R",26568602,26569637,0.4,0,0,0,0,NA,NA,NA,NA,0.584716357001101,0.492758755311161,0.316801630246217,0.382220428126476,0.765,0.637,0.0413223140495868,NA
"FBgn0039800","Npc2g","3R",26570326,26570983,0.5,0,0,0,0,NA,NA,NA,NA,0.538504636259025,0.446974205628799,0.316801630246217,0.382220428126476,0.76,0.55,0.0413223140495868,NA
"FBgn0039801","Npc2h","3R",26571201,26572010,0.6,0,0,0,0,1,NA,NA,NA,0.644743555430367,0.730231530844929,0.316801630246217,0.382220428126476,0.617,0.499,0.0432276657060519,NA
"FBgn0262883","CR43238","3R",26572407,26572894,0.7,0,0,0,0,NA,NA,NA,NA,NA,NA,0.316801630246217,0.382220428126476,0.679,0.532,0.0432276657060519,NA
"FBgn0262444","mir-1013","3R",26617358,26617418,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,0.17454027335928,0.0916029986310058,0.731,0.541,0.0276679841897233,NA
"FBgn0039802","dj-1beta","3R",26632848,26633701,0.2,0,0,0,0,0.937424282893768,NA,NA,NA,0.52985716354933,0.341912604001183,0.238958061646983,0.0916029986310058,0.591,0.574,0.0503311258278146,NA
"FBgn0039804","CG15544","3R",26653572,26667756,0.4,0,0,0,0,0.066280045463943,NA,NA,NA,0.185189027013209,0.318774239781279,0.238958061646983,0.0858250050430527,0.409,0.373,0.0740740740740741,NA
"FBgn0039805","Cpr100A","3R",26693245,26694908,0.6,0,0,0,0,0.841324328220631,NA,NA,NA,0.518170527585179,0.556364641933977,0.238958061646983,0.0858250050430527,0.814,0.732,0.0319410319410319,NA
"FBgn0039806","CG15545","3R",26696780,26698002,0.7,0,0,0,0,NA,NA,NA,NA,0.360909136474223,0.741741859699736,0.238958061646983,0.0858250050430527,0.669,0.487,0.0362173038229376,NA
"FBgn0039807","CG15546","3R",26700087,26701908,0.8,0,0,0,0,0.835884850809433,NA,NA,NA,0.42865648618198,0.526407981952678,0.238958061646983,0.0858250050430527,0.544,0.409,0.0336134453781513,NA
"FBgn0039808","CG12071","3R",26702806,26706597,0.9,0,0,0,0,NA,NA,NA,NA,0.117056329735689,0.109008153763087,0.238958061646983,0.0858250050430527,0.27,0.152,0.0458015267175573,NA
"FBgn0039809","CG15547","3R",26707514,26709225,0.1,0,0,0,0,0.102373114495024,NA,NA,NA,0.337998818976383,0.186328359555224,0.238958061646983,0.0858250050430527,0.095,0.186,0.0491803278688525,NA
"FBgn0015032","Cyp4c3","3R",26719683,26726410,0.3,0,0,0,0,1,NA,NA,NA,0.330169298443073,0.620734055959168,0.378426813563501,0.0916029986310058,0.578,0.474,0.0518518518518519,NA
"FBgn0053483","CG33483","3R",26726440,26727883,0.4,0,0,0,0,0.34866277439843,NA,NA,NA,NA,NA,0.378426813563501,0.0916029986310058,0.38,0.312,0.0324675324675325,NA
"FBgn0039811","CG15550","3R",26762252,26762824,0.7,0,0,0,0,NA,NA,NA,NA,0.330936228497492,0.657824342753683,0.378426813563501,0.0916029986310058,0.293,0.378,0.036101083032491,NA
"FBgn0039812","CG15548","3R",26785529,26787973,0.8,0,0,0,0,0.835884850809433,NA,NA,NA,0.578781449464734,0.563233423955285,0.378426813563501,0.0916029986310058,0.796,0.75,0.0403458213256484,NA
"FBgn0062411","Ctr1C","3R",26789011,26790042,0.9,0,0,0,0,1,NA,NA,NA,0.329491463808397,0.697397065434286,0.378426813563501,0.0916029986310058,0.356,0.389,0.0403458213256484,NA
"FBgn0004573","5-HT7","3R",26794864,26842569,0.1,0,0,0,0,1,NA,NA,NA,NA,NA,0.378426813563501,0.0916029986310058,0.884,0.878,0.0534124629080119,NA
"FBgn0051008","CG31008","3R",26815199,26815728,0.2,0,0,0,0,NA,NA,NA,NA,NA,NA,0.378426813563501,0.0916029986310058,0.684,0.633,0.0458715596330275,NA
"FBgn0051007","CG31007","3R",26817457,26818179,0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0.378426813563501,0.0916029986310058,0.709,0.644,0.0458715596330275,NA
"FBgn0053773","CG33773","3R",26861068,26861846,0.4,0,0,0,0,1,NA,NA,NA,NA,NA,0.378426813563501,0.0916029986310058,0.628,0.668,0.0449826989619377,NA
"FBgn0010015","CanA1","3R",26865098,26872543,0.5,0,0,0,0,0.835884850809433,NA,NA,NA,0.51079997353415,0.540643194213092,0.378426813563501,0.0916029986310058,0.426,0.424,0.0320404721753794,NA
"FBgn0053920","CG33920","3R",26870113,26870827,0.6,0,0,0,0,0.977116792135692,NA,NA,NA,NA,NA,0.378426813563501,0.0916029986310058,0.434,0.427,0.016260162601626,NA
"FBgn0016123","Aph-4","3R",26874654,26878268,0.7,0,0,0,0,NA,NA,NA,NA,0.390290226577519,0.685028853398271,NA,NA,0.597,0.63,0.0369609856262834,NA
"FBgn0263562","mir-4948","3R",26876820,26876925,0.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.532,0.571,0.0369609856262834,NA
"FBgn0010808","l(3)03670","3R",26878333,26879634,0.9,0,0,0,0,0.0565791466472986,1,NA,NA,0.0637125201019797,0.530696140314636,NA,NA,0.525,0.578,0.0337662337662338,NA
"FBgn0024288","Sox100B","3R",26891079,26909129,0.2,0,0,0,0,0.544249409961607,NA,NA,NA,0.162968926396828,0.0713494958613405,NA,NA,0.535,0.554,0.0344827586206897,NA
"FBgn0039816","CG11317","3R",26916429,26923040,0.3,0,0,0,0,1,NA,NA,NA,0.435199365636921,0.450778902977331,NA,NA,0.629,0.695,0.0541310541310541,NA
"FBgn0039817","CG15553","3R",26924590,26926891,0.4,0,0,0,0,0.835884850809433,NA,NA,NA,0.0914408078565351,0.113663648257216,NA,NA,0.588,0.71,0.0475113122171946,NA
"FBgn0086362","spn-F","3R",27080864,27082388,0.1,0,0,0,0,0.327331565812641,NA,NA,NA,NA,NA,0.316801630246217,0.310401644302587,0.145,0.206,0.0253623188405797,NA
"FBgn0039838","CG3669","3R",27083321,27085771,0.2,0,0,0,0,NA,NA,NA,NA,0.561428122480607,0.265571731767214,0.316801630246217,0.310401644302587,0.064,0.14,0.0217391304347826,NA
"FBgn0040628","CG18672","3R",27085969,27087389,0.3,0,0,0,0,NA,NA,0.251325368767188,0.60611369616827,0.113438706002358,0.524886222059042,0.316801630246217,0.310401644302587,0.23,0.309,0.0355029585798817,NA
"FBgn0040629","CG18673","3R",27088350,27089716,0.4,0,0,0,0,NA,NA,NA,NA,0.163668894805401,0.610279512036636,0.316801630246217,0.310401644302587,0.603,0.487,0.047244094488189,NA
"FBgn0039839","CG15555","3R",27091452,27094233,0.5,0,0,0,0,1,NA,NA,NA,0.185244646488808,0.0591098761930121,0.316801630246217,0.310401644302587,0.743,0.71,0.0657276995305164,NA
"FBgn0039840","CG11340","3R",27128211,27130962,0.6,0,0,0,0,1,NA,NA,NA,0.475843508835717,0.717904168030304,0.316801630246217,0.310401644302587,0.486,0.47,0.0197530864197531,NA
"FBgn0046332","gskt","3R",27198149,27199920,0.8,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.19,0.441,0.075187969924812,NA
"FBgn0051204","CG31204","3R",27217616,27219249,0.1,0,0,0,0,1,NA,NA,NA,0.341758590638505,0.57295018386768,NA,NA,0.215,0.296,0.0476190476190476,NA
"FBgn0051002","CG31002","3R",27219304,27221020,0.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.286,0.479,0.0476190476190476,NA
"FBgn0039846","CG11337","3R",27227282,27231174,0.4,0,0,0,0,0.0657348647645217,NA,NA,NA,0.394335807593978,0.48672650546674,NA,NA,0.742,0.659,0.0371287128712871,NA
"FBgn0261988","Gprk2","3R",27230971,27283499,0.5,0,0,0,0,0.682652682649825,NA,NA,NA,NA,NA,NA,NA,0.603,0.515,0.0609756097560976,NA
"FBgn0039849","CG11334","3R",27285544,27288730,0.7,0,0,0,0,0.383264653901823,NA,NA,NA,0.119129552738015,0.0702396388261715,NA,NA,0.45,0.653,0.03,NA
"FBgn0039850","CG11333","3R",27289067,27289846,0.8,0,0,0,0,NA,NA,NA,NA,0.437307104451846,0.578544092008625,NA,NA,0.573,0.81,0.03,NA
"FBgn0028968","gammaCop","3R",27397865,27401429,0.2,0,0,0,0,0.162693473404748,NA,NA,NA,0.226043629818919,0.401043204053361,NA,NA,0.456,0.633,0.0113636363636364,NA
"FBgn0043900","pygo","3R",27401557,27406412,0.3,0,0,0,0,0.066280045463943,NA,0.343262223459354,0.101782812060484,0.237429545879969,0.518278385320408,NA,NA,0.539,0.72,0.0113636363636364,NA
"FBgn0039855","CG1638","3R",27416303,27418041,0.6,0,0,0,0,0.776135474439363,NA,NA,NA,0.559446737502506,0.605036371023869,NA,NA,0.97,0.996,0.0625,NA
"FBgn0039856","CG1774","3R",27418466,27420449,0.7,0,0,0,0,0.383264653901823,NA,NA,NA,0.51774801113991,0.715278756739502,NA,NA,0.812,0.928,0.0625,NA
"FBgn0058155","CG40155","3RHet",1042,92187,0.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
